Raw2,Budgets,h1,h2,Page,h1desc,h2desc,Budgets Mn,Generic Administrations,Maintenances,Projects,Communities,Floods,District Offices,Human Resources,Revenues,Trainings,Public Relations,Welfares,Waste Water Treatments,Hygienic Foods,Non-smoking Zones,Cleanings,Disease Controls,Law Enforcements,Green Zones,Traffic Managements,Chained Tags,Budget Ranks h1desc,Budget Ranks h2desc,Budget Ranks Raw2
16.งานบริหารทั่วไปฝายพัฒนาชุมชน  ,1840350,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.84035,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___Communities________________,37,1,81
17.งานพัฒนาชุมชนและบริการสังคม  ,26467100,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,26.4671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____Communities________________,37,1,23
18.งานบริหารทั่วไปฝายสิ่งแวดลอม และสุขาภิบาล  ,386600,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.3866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,37,1,196
19.งานสุขาภิบาลอาหารและอนามัยสิ่งแวดลอม  ,935500,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.9355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,37,1,149
20.งานปองกันและควบคุมโรค  ,299000,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,All Categories________________Disease Controls____,37,1,210
21.งานบริหารทั่วไปฝายการศึกษา  ,1183010,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.18301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,37,1,122
22.งานงบประมาณโรงเรียน  ,98012100,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,98.0121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,37,1,11
23.งานรายจายบุคลากร  ,172581900,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,172.5819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_______Human Resources_____________,37,1,1
01.โครงการอาสาสมัครกรุงเทพมหานคร ดานการปองกันและแกไขปญหายา และสารเสพติด  ,190900,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.1909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,37,3,291
02.โครงการจัดสวัสดิการ การสงเคราะหชวยเหลือ เด็ก สตรี ครอบครัว ผูดอยโอกาส ผูสูงอายุ และคนพิการ  ,183500,0,0,70.0,(62)สํานักงานเขตสายไหม รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.1835,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,All Categories___Projects________Welfares_________,37,3,241
03.โครงการครอบครัวรักการอาน  ,360000,0,0,70.0,(62)สํานักงานเขตสายไหม รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,37,3,286
04.โครงการกรุงเทพฯ เมืองอาหารปลอดภัย  ,102800,0,0,70.0,(62)สํานักงานเขตสายไหม รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.1028,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All Categories___Projects__________Hygienic Foods_______,37,3,305
05.โครงการกรุงเทพมหานครเขตปลอดบุหรี่  ,100000,0,0,70.0,(62)สํานักงานเขตสายไหม รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,All Categories___Projects___________Non-smoking Zones______,37,3,306
01.งานอํานวยการและบริหารสํานักงานเขต  ,11200700,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,11.2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories______District Offices______________,55,1,34
02.งานปกครอง  ,352000,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,55,1,108
03.งานบริหารทั่วไปและบริการทะเบียน  ,1901500,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.9015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,55,1,104
04.งานบริหารทั่วไปและบริหารการคลัง  ,962100,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.9621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,55,1,114
05.งานบริหารทั่วไปและจัดเก็บรายได  ,2993900,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,2.9939,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations_______Revenues____________,55,1,84
06.งานบริหารทั่วไปฝายรักษาความสะอาด  ,21686800,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,21.6868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,All Categories_Generic Administrations______________Cleanings_____,55,1,22
07.งานกวาดทําความสะอาดที่และทางสาธารณะ  ,772300,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.7723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,All Categories_______________Cleanings_____,55,1,99
08.งานเก็บขยะมูลฝอยและขนถายสิ่งปฏิกูล  ,7132900,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,7.1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,55,1,29
09.งานดูแลสวนและพื้นที่สีเขียว  ,9105300,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,9.1053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,All Categories__Maintenances________________Green Zones__,55,1,46
10.งานบริหารทั่วไปและสอบสวนดําเนินคดี  ,2565400,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,2.5654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,55,1,58
11.งานตรวจและบังคับใชกฎหมาย  ,2102100,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,2.1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Categories_________________Law Enforcements___,55,1,154
12.งานบริหารทั่วไปฝายโยธา  ,2195200,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,2.1952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,55,1,93
13.งานอนุญาตกอสราง ควบคุมอาคาร และผังเมือง  ,50000,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,55,1,281
14.งานบํารุงรักษาซอมแซม  ,26250400,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,26.2504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories__Maintenances__________________,55,1,36
15.งานระบายน้ําและแกไขปญหาน้ําทวม  ,3462300,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,3.4623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_____Floods_______________,55,1,54
16.งานบริหารทั่วไปฝายพัฒนาชุมชน  ,16446320,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,16.44632,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___Communities________________,55,1,81
17.งานพัฒนาชุมชนและบริการสังคม  ,14136500,0,0,70.0,(63) สํานักงานเขตคันนายาว รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,14.1365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____Communities________________,55,1,23
